=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=p_seed_46 d_hidden=128 num_layers=4 lambda_hsic=0.1 lambda_pred=2.0 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 46
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 18: Loss 1.5133 | AUC 0.8638 | CATE 0.0638 | PEHE 0.0654 | Sens 0.0003
  Ep 19: Loss 1.6582 | AUC 0.8638 | CATE 0.0660 | PEHE 0.0650 | Sens 0.0003
  Ep 20: Loss 1.5812 | AUC 0.8638 | CATE 0.0689 | PEHE 0.0649 | Sens 0.0003
  Ep 21: Loss 1.5510 | AUC 0.8642 | CATE 0.0706 | PEHE 0.0651 | Sens 0.0003
  Ep 22: Loss 1.5453 | AUC 0.8650 | CATE 0.0707 | PEHE 0.0651 | Sens 0.0003
  Ep 23: Loss 1.4929 | AUC 0.8650 | CATE 0.0715 | PEHE 0.0649 | Sens 0.0003
  Ep 24: Loss 1.4767 | AUC 0.8650 | CATE 0.0722 | PEHE 0.0649 | Sens 0.0003
  Ep 25: Loss 1.5248 | AUC 0.8650 | CATE 0.0745 | PEHE 0.0646 | Sens 0.0003
  Ep 26: Loss 1.4557 | AUC 0.8650 | CATE 0.0754 | PEHE 0.0644 | Sens 0.0003
  Ep 27: Loss 1.5218 | AUC 0.8646 | CATE 0.0754 | PEHE 0.0642 | Sens 0.0003
  Ep 28: Loss 1.5530 | AUC 0.8646 | CATE 0.0787 | PEHE 0.0644 | Sens 0.0003
  Ep 29: Loss 1.4633 | AUC 0.8646 | CATE 0.0802 | PEHE 0.0645 | Sens 0.0003
  Ep 30: Loss 1.5336 | AUC 0.8646 | CATE 0.0810 | PEHE 0.0645 | Sens 0.0003
  Ep 31: Loss 1.5272 | AUC 0.8642 | CATE 0.0819 | PEHE 0.0646 | Sens 0.0003
  Ep 32: Loss 1.4869 | AUC 0.8623 | CATE 0.0822 | PEHE 0.0647 | Sens 0.0003
  Ep 33: Loss 1.5444 | AUC 0.8623 | CATE 0.0832 | PEHE 0.0652 | Sens 0.0003
  Ep 34: Loss 1.5138 | AUC 0.8623 | CATE 0.0850 | PEHE 0.0654 | Sens 0.0003
  Ep 35: Loss 1.4518 | AUC 0.8627 | CATE 0.0866 | PEHE 0.0658 | Sens 0.0003
  Ep 36: Loss 1.5465 | AUC 0.8627 | CATE 0.0878 | PEHE 0.0660 | Sens 0.0003
  Ep 37: Loss 1.5071 | AUC 0.8627 | CATE 0.0873 | PEHE 0.0660 | Sens 0.0003
  Ep 38: Loss 1.5122 | AUC 0.8627 | CATE 0.0859 | PEHE 0.0657 | Sens 0.0004
  Ep 39: Loss 1.5052 | AUC 0.8623 | CATE 0.0861 | PEHE 0.0657 | Sens 0.0004
  Ep 40: Loss 1.4847 | AUC 0.8631 | CATE 0.0873 | PEHE 0.0660 | Sens 0.0004
  Ep 41: Loss 1.4458 | AUC 0.8631 | CATE 0.0888 | PEHE 0.0663 | Sens 0.0004
  Ep 42: Loss 1.4866 | AUC 0.8627 | CATE 0.0908 | PEHE 0.0664 | Sens 0.0004
  Ep 43: Loss 1.4332 | AUC 0.8623 | CATE 0.0921 | PEHE 0.0665 | Sens 0.0003
  Ep 44: Loss 1.4300 | AUC 0.8619 | CATE 0.0926 | PEHE 0.0665 | Sens 0.0004
  Ep 45: Loss 1.5985 | AUC 0.8616 | CATE 0.0909 | PEHE 0.0664 | Sens 0.0004
  Ep 46: Loss 1.5292 | AUC 0.8619 | CATE 0.0908 | PEHE 0.0667 | Sens 0.0003
  Ep 47: Loss 1.4877 | AUC 0.8642 | CATE 0.0915 | PEHE 0.0681 | Sens 0.0003
  Ep 48: Loss 1.4904 | AUC 0.8627 | CATE 0.0949 | PEHE 0.0680 | Sens 0.0003
  Ep 49: Loss 1.5189 | AUC 0.8616 | CATE 0.0988 | PEHE 0.0676 | Sens 0.0004
  Ep 50: Loss 1.5117 | AUC 0.8612 | CATE 0.0999 | PEHE 0.0676 | Sens 0.0004
  Ep 51: Loss 1.4590 | AUC 0.8612 | CATE 0.1012 | PEHE 0.0680 | Sens 0.0004
  Ep 52: Loss 1.4999 | AUC 0.8612 | CATE 0.1004 | PEHE 0.0679 | Sens 0.0004
  Ep 53: Loss 1.4462 | AUC 0.8608 | CATE 0.0974 | PEHE 0.0678 | Sens 0.0004
  Ep 54: Loss 1.5079 | AUC 0.8623 | CATE 0.0963 | PEHE 0.0679 | Sens 0.0004
  Ep 55: Loss 1.4993 | AUC 0.8612 | CATE 0.0979 | PEHE 0.0677 | Sens 0.0004
  Ep 56: Loss 1.4731 | AUC 0.8623 | CATE 0.0988 | PEHE 0.0681 | Sens 0.0004
  Ep 57: Loss 1.4182 | AUC 0.8608 | CATE 0.1014 | PEHE 0.0677 | Sens 0.0004
  Ep 58: Loss 1.5299 | AUC 0.8608 | CATE 0.1020 | PEHE 0.0675 | Sens 0.0004
  Ep 59: Loss 1.4792 | AUC 0.8608 | CATE 0.1052 | PEHE 0.0680 | Sens 0.0004
  Ep 60: Loss 1.5483 | AUC 0.8612 | CATE 0.1060 | PEHE 0.0683 | Sens 0.0004

=== Final SOTA Results ===
{
    "AUC": 0.8611746758199847,
    "ACC": 0.7961165048543689,
    "F1": 0.7835051546391752,
    "PEHE": 0.06790365388540141,
    "Delta_CATE": 0.10039378702640533,
    "Sens_Age": 0.0003547913220245391
}
Report saved to results/final_sota_report_p_seed_46.md
