=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=s_seed_46 d_hidden=128 num_layers=3 lambda_hsic=0.1 lambda_pred=3.5 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 46
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 194: Loss 1.7522
  Ep 195: Loss 1.7514
  Ep 196: Loss 1.7522
  Ep 197: Loss 1.7511
  Ep 198: Loss 1.7506
  Ep 199: Loss 1.7494
  Ep 200: Loss 1.7503

[Phase 2] Fine-tuning on LUAD (100 epochs)...
  Ep 1: Loss 2.1772 | AUC 0.8589 | CATE 0.1127 | PEHE 0.0645 | Sens 0.0007
  Ep 2: Loss 2.2563 | AUC 0.8600 | CATE 0.1035 | PEHE 0.0567 | Sens 0.0007
  Ep 3: Loss 2.1373 | AUC 0.8638 | CATE 0.0959 | PEHE 0.0530 | Sens 0.0007
  Ep 4: Loss 2.2327 | AUC 0.8658 | CATE 0.0891 | PEHE 0.0528 | Sens 0.0006
  Ep 5: Loss 2.2911 | AUC 0.8665 | CATE 0.0867 | PEHE 0.0534 | Sens 0.0006
  Ep 6: Loss 2.2361 | AUC 0.8669 | CATE 0.0858 | PEHE 0.0542 | Sens 0.0006
  Ep 7: Loss 2.1487 | AUC 0.8677 | CATE 0.0855 | PEHE 0.0544 | Sens 0.0006
  Ep 8: Loss 2.1495 | AUC 0.8677 | CATE 0.0859 | PEHE 0.0539 | Sens 0.0006
  Ep 9: Loss 2.2842 | AUC 0.8677 | CATE 0.0859 | PEHE 0.0539 | Sens 0.0006
  Ep 10: Loss 2.1658 | AUC 0.8677 | CATE 0.0843 | PEHE 0.0546 | Sens 0.0006
  Ep 11: Loss 2.1319 | AUC 0.8680 | CATE 0.0840 | PEHE 0.0545 | Sens 0.0006
  Ep 12: Loss 2.1473 | AUC 0.8692 | CATE 0.0821 | PEHE 0.0549 | Sens 0.0006
  Ep 13: Loss 2.0967 | AUC 0.8699 | CATE 0.0814 | PEHE 0.0549 | Sens 0.0006
  Ep 14: Loss 2.1863 | AUC 0.8703 | CATE 0.0793 | PEHE 0.0556 | Sens 0.0006
  Ep 15: Loss 2.1390 | AUC 0.8703 | CATE 0.0765 | PEHE 0.0570 | Sens 0.0006
  Ep 16: Loss 2.2464 | AUC 0.8703 | CATE 0.0747 | PEHE 0.0576 | Sens 0.0006
  Ep 17: Loss 2.2895 | AUC 0.8703 | CATE 0.0732 | PEHE 0.0583 | Sens 0.0006
  Ep 18: Loss 2.1452 | AUC 0.8703 | CATE 0.0723 | PEHE 0.0583 | Sens 0.0006
  Ep 19: Loss 2.0139 | AUC 0.8707 | CATE 0.0722 | PEHE 0.0577 | Sens 0.0006
  Ep 20: Loss 2.0942 | AUC 0.8711 | CATE 0.0707 | PEHE 0.0580 | Sens 0.0006
  Ep 21: Loss 2.1807 | AUC 0.8711 | CATE 0.0710 | PEHE 0.0571 | Sens 0.0006
  Ep 22: Loss 2.1454 | AUC 0.8699 | CATE 0.0720 | PEHE 0.0560 | Sens 0.0006
  Ep 23: Loss 2.1085 | AUC 0.8703 | CATE 0.0743 | PEHE 0.0546 | Sens 0.0006
  Ep 24: Loss 2.2076 | AUC 0.8707 | CATE 0.0762 | PEHE 0.0537 | Sens 0.0006
  Ep 25: Loss 2.0888 | AUC 0.8703 | CATE 0.0766 | PEHE 0.0535 | Sens 0.0006
  Ep 26: Loss 2.2742 | AUC 0.8699 | CATE 0.0766 | PEHE 0.0536 | Sens 0.0006
  Ep 27: Loss 2.1551 | AUC 0.8699 | CATE 0.0772 | PEHE 0.0534 | Sens 0.0006
  Ep 28: Loss 2.1177 | AUC 0.8696 | CATE 0.0775 | PEHE 0.0534 | Sens 0.0006
  Ep 29: Loss 2.2740 | AUC 0.8677 | CATE 0.0786 | PEHE 0.0530 | Sens 0.0006
  Ep 30: Loss 2.1929 | AUC 0.8677 | CATE 0.0792 | PEHE 0.0529 | Sens 0.0006
  Ep 31: Loss 2.1329 | AUC 0.8669 | CATE 0.0805 | PEHE 0.0527 | Sens 0.0006
  Ep 32: Loss 2.3082 | AUC 0.8665 | CATE 0.0817 | PEHE 0.0525 | Sens 0.0006
  Ep 33: Loss 2.3487 | AUC 0.8665 | CATE 0.0830 | PEHE 0.0524 | Sens 0.0006
  Ep 34: Loss 2.0906 | AUC 0.8673 | CATE 0.0831 | PEHE 0.0524 | Sens 0.0006
  Ep 35: Loss 2.1116 | AUC 0.8673 | CATE 0.0831 | PEHE 0.0524 | Sens 0.0006
  Ep 36: Loss 2.0948 | AUC 0.8673 | CATE 0.0834 | PEHE 0.0524 | Sens 0.0006
  Ep 37: Loss 2.1209 | AUC 0.8673 | CATE 0.0833 | PEHE 0.0524 | Sens 0.0006
  Ep 38: Loss 2.2532 | AUC 0.8673 | CATE 0.0842 | PEHE 0.0522 | Sens 0.0006
  Ep 39: Loss 2.0984 | AUC 0.8673 | CATE 0.0845 | PEHE 0.0523 | Sens 0.0006
  Ep 40: Loss 2.0637 | AUC 0.8673 | CATE 0.0854 | PEHE 0.0523 | Sens 0.0006
  Ep 41: Loss 2.0744 | AUC 0.8673 | CATE 0.0857 | PEHE 0.0523 | Sens 0.0006
  Ep 42: Loss 2.1184 | AUC 0.8673 | CATE 0.0865 | PEHE 0.0522 | Sens 0.0006
  Ep 43: Loss 2.1178 | AUC 0.8669 | CATE 0.0882 | PEHE 0.0520 | Sens 0.0006
  Ep 44: Loss 2.1361 | AUC 0.8661 | CATE 0.0890 | PEHE 0.0519 | Sens 0.0006
  Ep 45: Loss 2.0693 | AUC 0.8661 | CATE 0.0897 | PEHE 0.0519 | Sens 0.0006
  Ep 46: Loss 2.1911 | AUC 0.8673 | CATE 0.0893 | PEHE 0.0518 | Sens 0.0006
  Ep 47: Loss 2.0897 | AUC 0.8673 | CATE 0.0893 | PEHE 0.0517 | Sens 0.0006
  Ep 48: Loss 2.2113 | AUC 0.8669 | CATE 0.0897 | PEHE 0.0517 | Sens 0.0006
  Ep 49: Loss 2.2490 | AUC 0.8677 | CATE 0.0890 | PEHE 0.0519 | Sens 0.0006
  Ep 50: Loss 2.1660 | AUC 0.8677 | CATE 0.0887 | PEHE 0.0521 | Sens 0.0006
  Ep 51: Loss 2.0366 | AUC 0.8680 | CATE 0.0889 | PEHE 0.0523 | Sens 0.0006
  Ep 52: Loss 2.2167 | AUC 0.8673 | CATE 0.0903 | PEHE 0.0521 | Sens 0.0006
  Ep 53: Loss 2.0790 | AUC 0.8669 | CATE 0.0916 | PEHE 0.0520 | Sens 0.0006
  Ep 54: Loss 2.1396 | AUC 0.8665 | CATE 0.0925 | PEHE 0.0520 | Sens 0.0006
  Ep 55: Loss 2.1729 | AUC 0.8665 | CATE 0.0927 | PEHE 0.0521 | Sens 0.0006
  Ep 56: Loss 2.1204 | AUC 0.8665 | CATE 0.0932 | PEHE 0.0521 | Sens 0.0006
  Ep 57: Loss 2.0762 | AUC 0.8665 | CATE 0.0931 | PEHE 0.0522 | Sens 0.0006
  Ep 58: Loss 2.1628 | AUC 0.8669 | CATE 0.0920 | PEHE 0.0525 | Sens 0.0006
  Ep 59: Loss 2.1819 | AUC 0.8669 | CATE 0.0922 | PEHE 0.0526 | Sens 0.0006
  Ep 60: Loss 2.1937 | AUC 0.8661 | CATE 0.0932 | PEHE 0.0527 | Sens 0.0006
  Ep 61: Loss 2.1443 | AUC 0.8654 | CATE 0.0938 | PEHE 0.0530 | Sens 0.0006
  Ep 62: Loss 2.0707 | AUC 0.8650 | CATE 0.0938 | PEHE 0.0534 | Sens 0.0006
  Ep 63: Loss 2.1973 | AUC 0.8654 | CATE 0.0935 | PEHE 0.0536 | Sens 0.0006
  Ep 64: Loss 2.2048 | AUC 0.8661 | CATE 0.0930 | PEHE 0.0539 | Sens 0.0006
  Ep 65: Loss 2.1564 | AUC 0.8661 | CATE 0.0928 | PEHE 0.0541 | Sens 0.0006
  Ep 66: Loss 2.1191 | AUC 0.8665 | CATE 0.0931 | PEHE 0.0544 | Sens 0.0006
  Ep 67: Loss 2.1689 | AUC 0.8673 | CATE 0.0932 | PEHE 0.0548 | Sens 0.0006
  Ep 68: Loss 2.1304 | AUC 0.8669 | CATE 0.0944 | PEHE 0.0548 | Sens 0.0006
  Ep 69: Loss 2.1317 | AUC 0.8680 | CATE 0.0944 | PEHE 0.0551 | Sens 0.0006
  Ep 70: Loss 2.1019 | AUC 0.8673 | CATE 0.0937 | PEHE 0.0552 | Sens 0.0006
  Ep 71: Loss 2.1453 | AUC 0.8673 | CATE 0.0927 | PEHE 0.0555 | Sens 0.0006
  Ep 72: Loss 2.0916 | AUC 0.8684 | CATE 0.0927 | PEHE 0.0559 | Sens 0.0006
  Ep 73: Loss 2.1409 | AUC 0.8669 | CATE 0.0938 | PEHE 0.0556 | Sens 0.0006
  Ep 74: Loss 2.0756 | AUC 0.8665 | CATE 0.0955 | PEHE 0.0554 | Sens 0.0006
  Ep 75: Loss 2.2266 | AUC 0.8658 | CATE 0.0968 | PEHE 0.0553 | Sens 0.0006
  Ep 76: Loss 2.0493 | AUC 0.8658 | CATE 0.0975 | PEHE 0.0552 | Sens 0.0006
  Ep 77: Loss 2.0897 | AUC 0.8658 | CATE 0.0981 | PEHE 0.0552 | Sens 0.0006
  Ep 78: Loss 2.0498 | AUC 0.8658 | CATE 0.0986 | PEHE 0.0554 | Sens 0.0006
  Ep 79: Loss 2.0688 | AUC 0.8658 | CATE 0.0982 | PEHE 0.0556 | Sens 0.0006
  Ep 80: Loss 2.1897 | AUC 0.8658 | CATE 0.0986 | PEHE 0.0557 | Sens 0.0006
  Ep 81: Loss 2.0674 | AUC 0.8661 | CATE 0.0983 | PEHE 0.0559 | Sens 0.0006
  Ep 82: Loss 2.2055 | AUC 0.8661 | CATE 0.0979 | PEHE 0.0561 | Sens 0.0006
  Ep 83: Loss 2.1585 | AUC 0.8665 | CATE 0.0973 | PEHE 0.0564 | Sens 0.0006
  Ep 84: Loss 2.0711 | AUC 0.8669 | CATE 0.0968 | PEHE 0.0566 | Sens 0.0006
  Ep 85: Loss 2.1872 | AUC 0.8673 | CATE 0.0957 | PEHE 0.0569 | Sens 0.0006
  Ep 86: Loss 2.1744 | AUC 0.8673 | CATE 0.0948 | PEHE 0.0572 | Sens 0.0006
  Ep 87: Loss 2.1843 | AUC 0.8680 | CATE 0.0944 | PEHE 0.0575 | Sens 0.0006
  Ep 88: Loss 2.1743 | AUC 0.8677 | CATE 0.0954 | PEHE 0.0574 | Sens 0.0006
  Ep 89: Loss 2.1484 | AUC 0.8673 | CATE 0.0962 | PEHE 0.0573 | Sens 0.0006
  Ep 90: Loss 2.0595 | AUC 0.8673 | CATE 0.0967 | PEHE 0.0573 | Sens 0.0006
  Ep 91: Loss 2.0469 | AUC 0.8669 | CATE 0.0972 | PEHE 0.0571 | Sens 0.0006
  Ep 92: Loss 2.0205 | AUC 0.8669 | CATE 0.0970 | PEHE 0.0572 | Sens 0.0006
  Ep 93: Loss 2.0927 | AUC 0.8673 | CATE 0.0966 | PEHE 0.0579 | Sens 0.0006
  Ep 94: Loss 2.0950 | AUC 0.8673 | CATE 0.0967 | PEHE 0.0579 | Sens 0.0006
  Ep 95: Loss 2.2793 | AUC 0.8680 | CATE 0.0963 | PEHE 0.0583 | Sens 0.0006
  Ep 96: Loss 2.0427 | AUC 0.8684 | CATE 0.0954 | PEHE 0.0589 | Sens 0.0006
  Ep 97: Loss 2.1923 | AUC 0.8680 | CATE 0.0950 | PEHE 0.0589 | Sens 0.0006
  Ep 98: Loss 2.0596 | AUC 0.8673 | CATE 0.0956 | PEHE 0.0586 | Sens 0.0006
  Ep 99: Loss 2.0727 | AUC 0.8673 | CATE 0.0968 | PEHE 0.0581 | Sens 0.0006
  Ep 100: Loss 2.0394 | AUC 0.8669 | CATE 0.0973 | PEHE 0.0578 | Sens 0.0006

=== Final SOTA Results ===
{
    "AUC": 0.8600305110602593,
    "ACC": 0.7961165048543689,
    "F1": 0.7835051546391752,
    "PEHE": 0.05671273780890739,
    "Delta_CATE": 0.10353828966617584,
    "Sens_Age": 0.0007223658612929285
}
Report saved to results/final_sota_report_s_seed_46.md
