=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=q_seed_45 d_hidden=128 num_layers=3 lambda_hsic=0.1 lambda_pred=5.0 lambda_ite=1.0 lambda_cate=1.2 lambda_prob=0.8 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 45
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 12: Loss 2.7987 | AUC 0.8631 | CATE -0.0038 | PEHE 0.0767 | Sens 0.0003
  Ep 13: Loss 2.8287 | AUC 0.8631 | CATE -0.0038 | PEHE 0.0766 | Sens 0.0002
  Ep 14: Loss 2.7624 | AUC 0.8631 | CATE -0.0037 | PEHE 0.0767 | Sens 0.0002
  Ep 15: Loss 2.9146 | AUC 0.8627 | CATE -0.0036 | PEHE 0.0770 | Sens 0.0003
  Ep 16: Loss 2.9917 | AUC 0.8635 | CATE -0.0037 | PEHE 0.0772 | Sens 0.0003
  Ep 17: Loss 2.9628 | AUC 0.8631 | CATE -0.0038 | PEHE 0.0773 | Sens 0.0003
  Ep 18: Loss 2.8830 | AUC 0.8635 | CATE -0.0036 | PEHE 0.0768 | Sens 0.0002
  Ep 19: Loss 2.7869 | AUC 0.8638 | CATE -0.0034 | PEHE 0.0766 | Sens 0.0003
  Ep 20: Loss 2.7133 | AUC 0.8646 | CATE -0.0032 | PEHE 0.0760 | Sens 0.0003
  Ep 21: Loss 2.9233 | AUC 0.8646 | CATE -0.0030 | PEHE 0.0758 | Sens 0.0003
  Ep 22: Loss 2.7114 | AUC 0.8650 | CATE -0.0027 | PEHE 0.0755 | Sens 0.0003
  Ep 23: Loss 2.9469 | AUC 0.8650 | CATE -0.0024 | PEHE 0.0751 | Sens 0.0003
  Ep 24: Loss 3.0816 | AUC 0.8650 | CATE -0.0028 | PEHE 0.0751 | Sens 0.0003
  Ep 25: Loss 2.7654 | AUC 0.8650 | CATE -0.0024 | PEHE 0.0747 | Sens 0.0003
  Ep 26: Loss 2.7279 | AUC 0.8658 | CATE -0.0017 | PEHE 0.0741 | Sens 0.0003
  Ep 27: Loss 2.6715 | AUC 0.8658 | CATE -0.0015 | PEHE 0.0737 | Sens 0.0003
  Ep 28: Loss 2.6576 | AUC 0.8661 | CATE -0.0014 | PEHE 0.0734 | Sens 0.0003
  Ep 29: Loss 3.0285 | AUC 0.8661 | CATE -0.0010 | PEHE 0.0730 | Sens 0.0003
  Ep 30: Loss 2.9169 | AUC 0.8665 | CATE -0.0007 | PEHE 0.0727 | Sens 0.0003
  Ep 31: Loss 2.7832 | AUC 0.8665 | CATE -0.0007 | PEHE 0.0725 | Sens 0.0003
  Ep 32: Loss 2.6063 | AUC 0.8661 | CATE -0.0005 | PEHE 0.0724 | Sens 0.0003
  Ep 33: Loss 2.7010 | AUC 0.8661 | CATE 0.0003 | PEHE 0.0721 | Sens 0.0003
  Ep 34: Loss 2.7613 | AUC 0.8661 | CATE 0.0003 | PEHE 0.0720 | Sens 0.0003
  Ep 35: Loss 2.8080 | AUC 0.8665 | CATE 0.0002 | PEHE 0.0720 | Sens 0.0003
  Ep 36: Loss 2.9547 | AUC 0.8665 | CATE 0.0003 | PEHE 0.0720 | Sens 0.0003
  Ep 37: Loss 2.6630 | AUC 0.8665 | CATE 0.0002 | PEHE 0.0719 | Sens 0.0003
  Ep 38: Loss 2.8887 | AUC 0.8665 | CATE 0.0003 | PEHE 0.0719 | Sens 0.0003
  Ep 39: Loss 2.7634 | AUC 0.8665 | CATE 0.0001 | PEHE 0.0720 | Sens 0.0003
  Ep 40: Loss 2.9122 | AUC 0.8665 | CATE 0.0001 | PEHE 0.0722 | Sens 0.0003
  Ep 41: Loss 2.9354 | AUC 0.8665 | CATE -0.0001 | PEHE 0.0724 | Sens 0.0003
  Ep 42: Loss 2.7419 | AUC 0.8669 | CATE -0.0002 | PEHE 0.0728 | Sens 0.0003
  Ep 43: Loss 2.7519 | AUC 0.8669 | CATE -0.0001 | PEHE 0.0730 | Sens 0.0003
  Ep 44: Loss 3.0034 | AUC 0.8673 | CATE 0.0001 | PEHE 0.0729 | Sens 0.0003
  Ep 45: Loss 2.7497 | AUC 0.8669 | CATE -0.0002 | PEHE 0.0731 | Sens 0.0003
  Ep 46: Loss 2.8468 | AUC 0.8661 | CATE -0.0008 | PEHE 0.0733 | Sens 0.0003
  Ep 47: Loss 2.7730 | AUC 0.8654 | CATE -0.0010 | PEHE 0.0732 | Sens 0.0003
  Ep 48: Loss 2.6992 | AUC 0.8658 | CATE -0.0008 | PEHE 0.0732 | Sens 0.0003
  Ep 49: Loss 2.8644 | AUC 0.8658 | CATE -0.0004 | PEHE 0.0729 | Sens 0.0003
  Ep 50: Loss 2.7909 | AUC 0.8665 | CATE 0.0001 | PEHE 0.0727 | Sens 0.0003
  Ep 51: Loss 2.7104 | AUC 0.8658 | CATE 0.0001 | PEHE 0.0726 | Sens 0.0003
  Ep 52: Loss 2.9206 | AUC 0.8658 | CATE 0.0002 | PEHE 0.0726 | Sens 0.0003
  Ep 53: Loss 2.7124 | AUC 0.8658 | CATE -0.0001 | PEHE 0.0729 | Sens 0.0003
  Ep 54: Loss 2.8029 | AUC 0.8646 | CATE -0.0008 | PEHE 0.0732 | Sens 0.0003
  Ep 55: Loss 2.7853 | AUC 0.8642 | CATE -0.0007 | PEHE 0.0732 | Sens 0.0003
  Ep 56: Loss 2.8599 | AUC 0.8650 | CATE -0.0000 | PEHE 0.0730 | Sens 0.0003
  Ep 57: Loss 2.7295 | AUC 0.8654 | CATE 0.0000 | PEHE 0.0728 | Sens 0.0003
  Ep 58: Loss 3.0053 | AUC 0.8654 | CATE -0.0003 | PEHE 0.0729 | Sens 0.0003
  Ep 59: Loss 2.6560 | AUC 0.8650 | CATE 0.0000 | PEHE 0.0726 | Sens 0.0003
  Ep 60: Loss 2.7711 | AUC 0.8650 | CATE 0.0007 | PEHE 0.0722 | Sens 0.0003
  Ep 61: Loss 2.7023 | AUC 0.8658 | CATE 0.0013 | PEHE 0.0716 | Sens 0.0003
  Ep 62: Loss 2.7522 | AUC 0.8658 | CATE 0.0008 | PEHE 0.0717 | Sens 0.0003
  Ep 63: Loss 2.5515 | AUC 0.8658 | CATE 0.0011 | PEHE 0.0715 | Sens 0.0003
  Ep 64: Loss 2.9937 | AUC 0.8658 | CATE 0.0010 | PEHE 0.0714 | Sens 0.0003
  Ep 65: Loss 2.7748 | AUC 0.8658 | CATE 0.0015 | PEHE 0.0712 | Sens 0.0003
  Ep 66: Loss 2.7710 | AUC 0.8658 | CATE 0.0011 | PEHE 0.0714 | Sens 0.0003
  Ep 67: Loss 2.8349 | AUC 0.8654 | CATE 0.0005 | PEHE 0.0717 | Sens 0.0003
  Ep 68: Loss 2.7490 | AUC 0.8654 | CATE -0.0002 | PEHE 0.0720 | Sens 0.0003
  Ep 69: Loss 2.8286 | AUC 0.8654 | CATE -0.0004 | PEHE 0.0721 | Sens 0.0003
  Ep 70: Loss 2.9610 | AUC 0.8654 | CATE -0.0000 | PEHE 0.0719 | Sens 0.0003
  Ep 71: Loss 2.6600 | AUC 0.8654 | CATE 0.0005 | PEHE 0.0717 | Sens 0.0003
  Ep 72: Loss 2.6593 | AUC 0.8650 | CATE 0.0007 | PEHE 0.0717 | Sens 0.0003
  Ep 73: Loss 2.7076 | AUC 0.8650 | CATE 0.0003 | PEHE 0.0719 | Sens 0.0003
  Ep 74: Loss 2.9360 | AUC 0.8646 | CATE -0.0005 | PEHE 0.0722 | Sens 0.0003
  Ep 75: Loss 2.6769 | AUC 0.8646 | CATE -0.0011 | PEHE 0.0725 | Sens 0.0003
  Ep 76: Loss 2.8655 | AUC 0.8646 | CATE -0.0013 | PEHE 0.0727 | Sens 0.0003
  Ep 77: Loss 2.6369 | AUC 0.8642 | CATE -0.0008 | PEHE 0.0725 | Sens 0.0003
  Ep 78: Loss 2.7657 | AUC 0.8646 | CATE -0.0011 | PEHE 0.0726 | Sens 0.0003
  Ep 79: Loss 2.8422 | AUC 0.8642 | CATE -0.0013 | PEHE 0.0727 | Sens 0.0003
  Ep 80: Loss 2.7353 | AUC 0.8642 | CATE -0.0014 | PEHE 0.0728 | Sens 0.0003

=== Final SOTA Results ===
{
    "AUC": 0.8657513348588864,
    "ACC": 0.7961165048543689,
    "F1": 0.7692307692307693,
    "PEHE": 0.07116338476633075,
    "Delta_CATE": 0.0015187636017799377,
    "Sens_Age": 0.00029274923144839704
}
Report saved to results/final_sota_report_q_seed_45.md
