=== DLC Final SOTA Runs (Phase 3) ===
[Config] tag=p_seed_43 d_hidden=128 num_layers=4 lambda_hsic=0.1 lambda_pred=2.0 lambda_ite=1.0 lambda_cate=2.0 lambda_prob=1.0 lambda_adv=0.5 lambda_sens=0.0 sens_eps_scale=0.0
[Seed] 43
Loading data...
Applying blacklist from data/PANCAN/pancan_leakage_blacklist.csv...
  Ep 18: Loss 1.4608 | AUC 0.7982 | CATE 0.0604 | PEHE 0.0793 | Sens 0.0003
  Ep 19: Loss 1.4965 | AUC 0.7971 | CATE 0.0624 | PEHE 0.0788 | Sens 0.0003
  Ep 20: Loss 1.4478 | AUC 0.7975 | CATE 0.0638 | PEHE 0.0785 | Sens 0.0004
  Ep 21: Loss 1.5058 | AUC 0.7967 | CATE 0.0663 | PEHE 0.0778 | Sens 0.0004
  Ep 22: Loss 1.5010 | AUC 0.7963 | CATE 0.0672 | PEHE 0.0778 | Sens 0.0004
  Ep 23: Loss 1.4457 | AUC 0.7971 | CATE 0.0681 | PEHE 0.0781 | Sens 0.0004
  Ep 24: Loss 1.5197 | AUC 0.7971 | CATE 0.0695 | PEHE 0.0782 | Sens 0.0004
  Ep 25: Loss 1.4723 | AUC 0.7975 | CATE 0.0701 | PEHE 0.0785 | Sens 0.0004
  Ep 26: Loss 1.4435 | AUC 0.7960 | CATE 0.0709 | PEHE 0.0788 | Sens 0.0004
  Ep 27: Loss 1.4041 | AUC 0.7956 | CATE 0.0722 | PEHE 0.0789 | Sens 0.0004
  Ep 28: Loss 1.4482 | AUC 0.7971 | CATE 0.0737 | PEHE 0.0788 | Sens 0.0004
  Ep 29: Loss 1.4587 | AUC 0.7963 | CATE 0.0751 | PEHE 0.0787 | Sens 0.0004
  Ep 30: Loss 1.4808 | AUC 0.7967 | CATE 0.0755 | PEHE 0.0788 | Sens 0.0004
  Ep 31: Loss 1.4336 | AUC 0.7967 | CATE 0.0761 | PEHE 0.0789 | Sens 0.0004
  Ep 32: Loss 1.4495 | AUC 0.7990 | CATE 0.0747 | PEHE 0.0801 | Sens 0.0004
  Ep 33: Loss 1.5029 | AUC 0.7990 | CATE 0.0747 | PEHE 0.0807 | Sens 0.0004
  Ep 34: Loss 1.4251 | AUC 0.7990 | CATE 0.0754 | PEHE 0.0804 | Sens 0.0004
  Ep 35: Loss 1.4197 | AUC 0.7971 | CATE 0.0764 | PEHE 0.0801 | Sens 0.0004
  Ep 36: Loss 1.4207 | AUC 0.7960 | CATE 0.0786 | PEHE 0.0798 | Sens 0.0004
  Ep 37: Loss 1.4179 | AUC 0.7948 | CATE 0.0797 | PEHE 0.0801 | Sens 0.0004
  Ep 38: Loss 1.4704 | AUC 0.7941 | CATE 0.0806 | PEHE 0.0803 | Sens 0.0004
  Ep 39: Loss 1.4206 | AUC 0.7956 | CATE 0.0798 | PEHE 0.0805 | Sens 0.0004
  Ep 40: Loss 1.4073 | AUC 0.7975 | CATE 0.0782 | PEHE 0.0807 | Sens 0.0004
  Ep 41: Loss 1.4771 | AUC 0.7971 | CATE 0.0776 | PEHE 0.0812 | Sens 0.0004
  Ep 42: Loss 1.5500 | AUC 0.7975 | CATE 0.0778 | PEHE 0.0815 | Sens 0.0004
  Ep 43: Loss 1.4867 | AUC 0.7963 | CATE 0.0792 | PEHE 0.0814 | Sens 0.0004
  Ep 44: Loss 1.5380 | AUC 0.7971 | CATE 0.0804 | PEHE 0.0813 | Sens 0.0004
  Ep 45: Loss 1.4463 | AUC 0.7963 | CATE 0.0809 | PEHE 0.0814 | Sens 0.0004
  Ep 46: Loss 1.4358 | AUC 0.7960 | CATE 0.0795 | PEHE 0.0823 | Sens 0.0004
  Ep 47: Loss 1.4630 | AUC 0.7960 | CATE 0.0781 | PEHE 0.0831 | Sens 0.0004
  Ep 48: Loss 1.4248 | AUC 0.7960 | CATE 0.0786 | PEHE 0.0836 | Sens 0.0004
  Ep 49: Loss 1.5204 | AUC 0.7952 | CATE 0.0800 | PEHE 0.0837 | Sens 0.0004
  Ep 50: Loss 1.3830 | AUC 0.7941 | CATE 0.0811 | PEHE 0.0837 | Sens 0.0004
  Ep 51: Loss 1.4384 | AUC 0.7941 | CATE 0.0813 | PEHE 0.0841 | Sens 0.0004
  Ep 52: Loss 1.4093 | AUC 0.7933 | CATE 0.0811 | PEHE 0.0846 | Sens 0.0005
  Ep 53: Loss 1.4438 | AUC 0.7944 | CATE 0.0808 | PEHE 0.0847 | Sens 0.0005
  Ep 54: Loss 1.4379 | AUC 0.7929 | CATE 0.0820 | PEHE 0.0848 | Sens 0.0005
  Ep 55: Loss 1.4659 | AUC 0.7929 | CATE 0.0823 | PEHE 0.0851 | Sens 0.0005
  Ep 56: Loss 1.4570 | AUC 0.7944 | CATE 0.0829 | PEHE 0.0852 | Sens 0.0005
  Ep 57: Loss 1.4695 | AUC 0.7948 | CATE 0.0838 | PEHE 0.0852 | Sens 0.0005
  Ep 58: Loss 1.3629 | AUC 0.7944 | CATE 0.0843 | PEHE 0.0853 | Sens 0.0005
  Ep 59: Loss 1.4297 | AUC 0.7941 | CATE 0.0850 | PEHE 0.0853 | Sens 0.0005
  Ep 60: Loss 1.4925 | AUC 0.7948 | CATE 0.0855 | PEHE 0.0855 | Sens 0.0005

=== Final SOTA Results ===
{
    "AUC": 0.7948131197559116,
    "ACC": 0.7378640776699029,
    "F1": 0.7157894736842105,
    "PEHE": 0.08545857607807704,
    "Delta_CATE": 0.08552968502044678,
    "Sens_Age": 0.00046388027840293944
}
Report saved to results/final_sota_report_p_seed_43.md
